Total Area,Average Area,Std of Area,Average Diameter,Std of Diameter,Ratio of particles
32559.12,35.161036717062636,83.26927124644939,6.919827213822894,5.577213434087618,0.03369227051734924
The 0 image:
No.,Area,Diameter,Location
28,20.735999999999997,8.64,"[1828.4902777777777, 1903.9027777777778]"
29,5.299199999999999,6.0,"[1284.3152173913043, 1893.713768115942]"
30,0.576,2.16,"[1261.5166666666667, 1888.9166666666665]"
31,5.4144,6.0,"[1976.1613475177303, 1895.8652482269501]"
32,0.9792,2.4,"[285.94117647058823, 1888.4803921568625]"
33,0.576,3.36,"[1701.5166666666664, 1865.9833333333331]"
34,4.4928,3.36,"[160.52136752136752, 1867.128205128205]"
35,123.6672,17.04,"[425.862133209129, 1884.411426797081]"
36,135.5328,15.84,"[1424.6185720356991, 1879.34048732115]"
37,52.559999999999995,10.32,"[1075.8527853881278, 1868.2484018264838]"
38,6.249599999999999,5.04,"[1713.3410138248848, 1854.4024577572964]"
39,2.016,3.84,"[1053.2666666666664, 1852.7142857142858]"
40,1.1807999999999998,2.6399999999999997,"[1036.910569105691, 1848.1382113821137]"
41,45.993599999999994,9.84,"[582.1335838029638, 1854.9430181590483]"
42,53.913599999999995,11.52,"[1220.5500356125356, 1857.3148148148146]"
43,3.3407999999999998,3.36,"[1033.75, 1837.1120689655172]"
44,82.45439999999999,12.719999999999999,"[1275.703574339271, 1853.9472581208522]"
45,5.932799999999999,5.52,"[1214.7281553398059, 1802.5485436893205]"
46,1.9871999999999999,2.6399999999999997,"[1832.927536231884, 1799.5410628019322]"
47,4.4352,3.5999999999999996,"[465.2705627705627, 1800.7554112554112]"
48,1.7279999999999998,3.12,"[3.344444444444444, 1800.3388888888887]"
49,19.5264,9.84,"[300.21238938053096, 1811.2330383480826]"
50,0.6048,1.68,"[809.2222222222221, 1787.3809523809523]"
51,39.9456,9.12,"[1131.0944484498918, 1800.1951453977408]"
52,5.731199999999999,4.08,"[1317.896147403685, 1789.857621440536]"
53,23.6736,8.879999999999999,"[603.8941605839416, 1788.3304947283048]"
54,7.4879999999999995,4.08,"[741.1346153846154, 1776.0076923076922]"
55,1.9584,2.16,"[214.2450980392157, 1770.7745098039213]"
56,67.82399999999998,11.04,"[1661.170983722576, 1781.6130219391364]"
57,165.024,21.119999999999997,"[241.57265852239672, 1805.101454333915]"
58,1.3823999999999999,2.6399999999999997,"[634.1458333333334, 1764.3541666666667]"
59,8.2368,5.04,"[723.3263403263403, 1760.3543123543122]"
60,300.84479999999996,24.24,"[994.7615036058459, 1761.1927691620394]"
61,4.377599999999999,3.5999999999999996,"[388.7017543859649, 1730.7894736842106]"
62,6.4224,4.56,"[363.80568011958144, 1733.0059790732435]"
63,26.784,7.68,"[1821.8706093189962, 1736.7007168458779]"
64,6.5952,4.32,"[124.86608442503639, 1726.6521106259097]"
65,0.6911999999999999,2.4,"[1373.7638888888887, 1716.8888888888887]"
66,0.72,1.92,"[1726.4666666666665, 1714.16]"
67,2.16,2.4,"[1684.88, 1715.28]"
68,86.6592,12.719999999999999,"[15.720837487537388, 1743.0429821646171]"
69,62.236799999999995,12.0,"[660.5768934135431, 1730.2972389325928]"
70,31.9104,7.4399999999999995,"[454.9455475330926, 1716.052346570397]"
71,0.6048,1.92,"[423.11111111111103, 1704.0158730158728]"
72,1.0655999999999999,3.12,"[1124.5585585585584, 1705.6126126126126]"
73,55.44,9.6,"[1616.1897835497834, 1712.7239826839825]"
74,26.121599999999997,7.4399999999999995,"[1043.4939360529218, 1700.4807056229326]"
75,3.7151999999999994,3.5999999999999996,"[407.8346253229974, 1681.2377260981912]"
76,1.6703999999999999,3.12,"[2005.0862068965516, 1680.8333333333333]"
77,13.564799999999998,6.4799999999999995,"[1142.7791932059447, 1685.291578202406]"
78,1.4687999999999999,2.4,"[244.95424836601305, 1675.862745098039]"
79,218.70719999999997,20.4,"[271.49885874813447, 1711.9028180142218]"
80,1.6992,2.16,"[893.4463276836158, 1665.8813559322034]"
81,0.6335999999999999,2.6399999999999997,"[250.8181818181818, 1666.8636363636363]"
82,15.523199999999997,6.4799999999999995,"[656.2152133580705, 1671.7297464440321]"
83,1.5839999999999999,2.88,"[283.8181818181818, 1664.0787878787878]"
84,82.3968,13.2,"[852.1818711406268, 1681.2177560293603]"
85,0.6911999999999999,2.16,"[257.93055555555554, 1657.5555555555554]"
86,4.9536,4.08,"[890.9573643410852, 1654.3779069767443]"
87,4.608,3.5999999999999996,"[231.56666666666666, 1654.3395833333332]"
88,27.9072,7.199999999999999,"[171.71929824561403, 1656.3085655314758]"
89,15.1488,5.52,"[1011.2623574144486, 1650.8307984790874]"
90,65.60640000000001,11.76,"[2026.9647351477902, 1657.3264559555164]"
91,0.6911999999999999,1.44,"[1692.6944444444443, 1627.722222222222]"
92,17.712,6.72,"[1555.2444444444443, 1634.0]"
93,0.5471999999999999,2.16,"[909.2280701754386, 1626.3684210526317]"
94,1.8432,4.56,"[1903.203125, 1627.859375]"
95,798.1632,38.64,"[1423.7402997281758, 1694.2287652450025]"
96,7.430399999999999,6.4799999999999995,"[1325.3359173126614, 1625.797157622739]"
97,15.523199999999997,8.16,"[1617.4712430426716, 1621.7050092764377]"
98,2.16,2.88,"[1415.4888888888888, 1610.5288888888888]"
99,19.8144,6.72,"[147.390503875969, 1621.111434108527]"
100,10.6272,5.52,"[79.51490514905149, 1608.1201445347785]"
101,3.024,3.12,"[1541.2095238095237, 1600.990476190476]"
102,41.9616,10.32,"[809.0610844200412, 1602.2960420956301]"
103,2.8224,4.08,"[1575.7619047619046, 1584.9319727891154]"
104,17.28,6.96,"[1609.7027777777778, 1582.8894444444443]"
105,4.1472,3.36,"[103.16435185185185, 1566.6412037037035]"
106,3.0816,4.32,"[478.2803738317757, 1567.1651090342677]"
107,36.25919999999999,8.879999999999999,"[974.7442414614774, 1569.3984643897272]"
108,0.5471999999999999,1.68,"[490.0350877192982, 1552.0877192982455]"
109,13.9392,6.0,"[1177.9752066115702, 1555.4283746556473]"
110,109.7856,16.32,"[1262.009706190976, 1578.0573627142355]"
111,29.6928,7.4399999999999995,"[1678.432266408018, 1557.26123504688]"
112,2.448,2.88,"[608.4549019607842, 1546.0549019607843]"
113,1.4976,2.88,"[551.5384615384615, 1543.6923076923076]"
114,2.5343999999999998,2.88,"[483.81439393939394, 1544.8106060606058]"
115,4.4639999999999995,3.5999999999999996,"[1618.058064516129, 1545.7182795698923]"
116,0.6048,3.12,"[519.8571428571429, 1539.8253968253969]"
117,1.9584,3.12,"[568.1274509803922, 1533.9460784313724]"
118,3.7727999999999997,3.84,"[710.4656488549618, 1531.1170483460558]"
119,22.895999999999997,7.199999999999999,"[1642.483857442348, 1532.3849056603774]"
120,139.1616,14.399999999999999,"[1408.3601683222957, 1545.4075607064017]"
121,56.96639999999999,10.799999999999999,"[1225.7138523761375, 1535.4819683181663]"
122,29.3472,9.84,"[521.7291462217861, 1528.6427870461237]"
123,54.489599999999996,9.84,"[1341.6175123326284, 1525.1048273431993]"
124,46.051199999999994,9.36,"[577.0212632895559, 1517.5453408380238]"
125,76.6368,12.24,"[1056.4766378554427, 1529.7460854315418]"
126,98.03519999999999,14.16,"[1145.313552683118, 1515.5409322365842]"
127,4.2048,5.76,"[1217.376712328767, 1476.2123287671234]"
128,21.542399999999997,7.199999999999999,"[751.5369875222816, 1476.1577540106953]"
129,36.31679999999999,7.4399999999999995,"[1844.9008723235527, 1469.898493259318]"
130,1.7855999999999999,3.5999999999999996,"[1780.467741935484, 1462.2526881720428]"
131,1.0943999999999998,2.4,"[674.6842105263158, 1458.0263157894738]"
132,3.6576,4.8,"[1797.244094488189, 1457.4461942257217]"
133,3.1679999999999997,4.32,"[305.77272727272725, 1454.5424242424242]"
134,37.5552,8.64,"[1074.5071574642127, 1456.6623210633945]"
135,83.9232,12.24,"[2033.4035689773507, 1470.862731640357]"
136,7.257599999999999,6.0,"[1501.6018518518517, 1450.1944444444443]"
137,394.53119999999996,32.16,"[75.77268413752829, 1489.9229870793488]"
138,342.8352,26.88,"[317.18702396953404, 1504.004648297491]"
139,37.583999999999996,11.04,"[1318.0876117496807, 1450.9805874840356]"
140,1.2671999999999999,3.12,"[1802.0757575757575, 1431.8257575757575]"
141,91.008,13.2,"[1410.2320675105484, 1448.7514767932487]"
142,3.2543999999999995,3.5999999999999996,"[1778.9587020648967, 1426.7610619469026]"
143,31.823999999999998,7.4399999999999995,"[577.6904977375566, 1431.308898944193]"
144,5.616,3.5999999999999996,"[503.69059829059825, 1424.468376068376]"
145,2.9375999999999998,3.5999999999999996,"[335.48366013071893, 1424.173202614379]"
146,7.718399999999999,4.32,"[1941.4042288557214, 1423.2462686567164]"
147,3.024,3.12,"[559.8380952380952, 1414.2]"
148,72.0864,11.04,"[779.2222666133972, 1424.6201891064056]"
149,0.9792,1.92,"[204.51960784313724, 1405.0]"
150,0.5471999999999999,2.16,"[377.8421052631579, 1404.7719298245613]"
151,2.6784,3.12,"[371.5483870967742, 1403.6415770609317]"
152,3.7151999999999994,4.08,"[183.94056847545218, 1400.8992248062016]"
153,31.420799999999996,9.84,"[1894.8560953253896, 1412.3351665139014]"
154,2.4768,3.5999999999999996,"[217.8100775193798, 1390.18992248062]"
155,0.9792,2.4,"[747.1372549019607, 1380.4705882352941]"
156,40.464,9.12,"[289.46215895610914, 1393.8400948991696]"
157,1.2671999999999999,3.5999999999999996,"[687.1893939393939, 1380.0075757575758]"
158,7.228799999999999,5.04,"[922.4156706507304, 1387.0624169986718]"
159,0.5471999999999999,1.68,"[306.2105263157895, 1374.280701754386]"
